,pessoa_id,idade,renda,situacao_moradia,tempo_trabalhado,emprestimo_id,motivo_emprestimo,score,valor_emprestimo,taxa_juros,inadimplente,razao_renda_emprestimo,historico_id,tempo_historico_credito,devedor
24452,qfK1imR0-JiWj,24,60000,Hipotecada,9,ACAtKhDu-6BWM,Negócio,6,3000,7.51,0,0.05,TTwTMWqa-ASOH,4,0
24453,1kyLwKow-mqqO,25,45600,Aluguel,3,5kpH1omu-JQcP,Médico,3,12250,14.84,1,0.27,5x89styz-jN5i,3,0
24454,DrimmZZC-jPQc,26,70000,Aluguel,8,DnagZoDJ-UnTM,Educação,4,8000,15.96,0,0.11,O9WRpM44-Yfqw,3,1
24455,NDk63bzI-z32P,33,135000,Hipotecada,13,53mxEFs0-4pXo,Quitação de dividas,6,12000,7.9,0,0.09,MbOz9XpR-UuIk,7,0
24456,izH1rjtT-aKsE,41,24000,Aluguel,2,8ZZw9H3h-3G3G,Quitação de dividas,3,4000,16.07,1,0.17,jeW64J8F-LUiC,14,0
24457,hJC81Hsq-Bbc7,23,36000,Aluguel,2,pAc6f45C-HClo,Médico,5,6000,11.86,0,0.17,LKA09Qee-lm2j,4,0
24459,WReywx75-M05M,27,36996,Hipotecada,4,cM3iMx8g-jCiS,Quitação de dividas,5,8800,11.48,0,0.24,du1KnLUI-2JOR,6,0
24460,IMsQ5gsl-G4F9,24,72000,Aluguel,8,xSTOj7tO-wAOq,Quitação de dividas,4,16000,13.06,0,0.22,8wR3suMe-HuQ8,4,0
24461,zt0Y3W4Q-xMTc,22,20000,Aluguel,5,i3JMhKJW-lZKR,Educação,4,3500,13.11,0,0.17,78xQWNan-ue03,3,0
24462,q4oanYry-iHBS,36,120000,Aluguel,2,IY8gUhak-lgBA,Melhoramento do lar,4,16000,13.06,0,0.13,Y5RFoToj-Kp5Z,16,0
24463,ZJ1kTrUI-nsZH,22,39996,Aluguel,0,mTqowmdm-fkMn,Pessoal,5,7500,11.86,0,0.19,8v6K7jlZ-LE7x,3,0
24464,E5ChAy1l-9Dfj,24,70000,Hipotecada,9,6wgplgLZ-oge3,Quitação de dividas,5,16000,10.62,0,0.23,Cm2j21ul-Lysd,2,0
24465,hKuP3Hbo-7lLH,53,85000,Aluguel,2,jHekAXxT-ys8t,Médico,6,8000,7.74,0,0.09,h7QO9yIN-85lr,28,0
24466,Xkt33Pe1-REhA,25,60000,Hipotecada,3,0Nt9whem-Nkad,Negócio,5,10000,11.49,0,0.17,5xrfR3rA-SZU5,4,0
24467,HSejlSob-yLRD,34,40000,Aluguel,1,2wtoO4Qn-HauX,Quitação de dividas,6,2400,9.32,0,0.06,qP33jGse-X1KY,7,0
24468,tl1ZbrMQ-8Rh0,40,33600,Aluguel,8,5yrF9m2N-AsjZ,Educação,2,19275,14.5,1,0.57,JpTgTS4K-qihH,11,0
24470,cFR9CW1p-llIW,39,51000,Própria,12,BrAtotlc-ssQW,Educação,4,12000,11.34,0,0.24,bArhbNv4-znXz,17,0
24471,iIILkgqA-jGn5,22,25992,Outro,6,JbJ06EKi-OK4O,Quitação de dividas,5,3000,9.45,0,0.12,v6cnONKb-PiIy,3,0
24472,5FkdYvLM-p0qn,28,47500,Aluguel,2,Um6hk40X-YyZH,Educação,6,8500,7.88,0,0.18,bK9GZ3Id-QMdZ,10,0
24473,681UQxKf-WFAY,28,80004,Hipotecada,2,6LldJWFW-wqG0,Negócio,5,22750,11.49,0,0.28,3jvvQf6P-sXtp,6,0
24474,pBrNQIw1-Jb5j,33,49000,Aluguel,2,0bvmlxEy-jOAu,Negócio,5,6000,10.99,0,0.12,J4sLPWCx-ZWiJ,6,0
24475,eK2hy7p2-AUgP,37,35000,Aluguel,0,QfWFBJQI-W7NF,Quitação de dividas,3,7000,16.77,1,0.2,1LC4jqQh-M8Ga,17,0
24476,4qArXI1U-IBsT,40,27599,Aluguel,6,iszWSGS5-zXkh,Negócio,5,3000,10.25,0,0.11,6uq4vIPd-cmu7,17,0
24477,OTmcyC4R-vjni,25,98000,Própria,0,GNjeROTt-zeeQ,Pessoal,6,2000,7.37,0,0.02,necX1WN0-AJhE,2,0
24478,kfdzKNBg-eXDe,25,65707,Hipotecada,1,kpcDydWQ-A1nn,Educação,3,2000,14.59,0,0.03,U3ghOvg6-xu6Q,3,0
24479,KWKJmobN-IKYJ,29,50000,Aluguel,9,zUI5LSuS-zF1u,Negócio,5,8000,11.71,0,0.16,QhJJIpKu-0ji7,9,0
24481,pCKwXOKt-aP6Q,22,64000,Hipotecada,5,Q62ibCiS-6bIY,Médico,6,2000,9.32,0,0.03,DtvRK1sU-mHDl,4,0
24482,DM1cpesf-c6ZX,25,48000,Aluguel,3,hQNxafvA-icjw,Quitação de dividas,5,2000,10.74,0,0.04,NUbExvbb-q4Qq,3,0
24483,hkjx787a-3Bg5,21,42000,Aluguel,5,8ASIT9qY-W43z,Educação,6,5000,9.32,0,0.12,S6OSxkAy-I2sz,4,0
24484,UbtHhDFu-pQvj,22,61500,Aluguel,3,v11tJIvj-ypTB,Médico,4,10000,14.22,0,0.16,GwzETmp8-NXrm,2,0
24485,vm74m7FX-Deyu,31,50000,Aluguel,4,5OGqUDYu-ZyWL,Pessoal,3,6000,15.62,0,0.12,QCNAEPT5-ASOR,10,1
24486,qmEAULkq-LA2s,23,76000,Própria,3,pWkom6hh-3t0E,Educação,5,18000,10.99,0,0.24,pRk1TKpA-206r,2,0
24487,jQrulc5W-0oLI,29,44004,Aluguel,7,dypuH8Jx-pGlQ,Pessoal,3,10000,15.33,1,0.23,Os4PardU-X78w,8,1
24488,Jvo4yysk-gzfK,26,52500,Aluguel,0,n3E7p5l6-qy5Y,Quitação de dividas,5,5700,11.12,0,0.11,FriEkErY-wart,2,0
24489,zhMl3J2k-rE2z,23,92000,Hipotecada,0,bSJJic0E-HiHn,Educação,5,12950,9.96,0,0.14,CFZ8FOon-6XJc,2,0
24490,EEUf4hRZ-pLZB,25,98000,Aluguel,9,8jczNkwU-bqH7,Quitação de dividas,5,10000,12.69,0,0.1,42kAlNRB-ATHm,4,0
24491,rwD8dS0u-OX8B,23,31200,Aluguel,0,AKiMR9c7-6lEF,Médico,2,15250,17.93,1,0.49,MDW4b8k4-Ky5H,2,0
24492,gJcx1TDN-vRTJ,29,140000,Hipotecada,12,IUbSJIId-WQP1,Médico,5,24250,11.12,0,0.17,KvMR7c1j-2Y9H,8,0
24493,NGqf58kR-v1US,24,33396,Aluguel,3,Xa3qe3Y4-0ILb,Pessoal,3,2800,16.0,1,0.08,WXzZ26zT-c0hj,3,0
24494,AeQqGkSr-3saj,24,15000,Aluguel,8,vuGayya7-jG2L,Quitação de dividas,4,4200,13.11,1,0.28,i2wGD2FD-dnXs,2,1
24495,HhW7pk1J-JdQ0,22,52000,Hipotecada,0,vJxksWPy-WiW6,Educação,4,6400,11.34,0,0.12,yzUUuAqU-NSfL,4,1
24496,l0X6IWUO-s1CF,26,76250,Aluguel,6,7SeUpHaA-tIPq,Negócio,5,10000,10.71,0,0.13,WujRagza-mRdy,3,0
24497,ICM4rSaH-eTcL,26,25000,Aluguel,1,ZdCgTWah-KpCN,Médico,5,8000,11.71,1,0.32,ILwp3CAI-akJk,4,0
24498,SZOnkAPa-kiJk,27,70000,Hipotecada,3,RlGgdF9e-bmrB,Melhoramento do lar,6,5200,7.51,0,0.07,xaFdoJzR-Ib6P,10,0
24499,TY3qrqmW-DUio,28,36000,Própria,0,md4QrYTJ-UyeN,Pessoal,3,2500,15.99,0,0.07,Kad2A9tu-NqCk,8,1
24500,BeEUaoC3-FvLK,24,32000,Aluguel,4,340UG3H5-2eCh,Médico,4,3000,12.29,0,0.09,waydCzHQ-u1d6,2,1
24502,fU6jDPQZ-PuT8,24,96000,Aluguel,6,sju4d8hF-gFBp,Negócio,5,7000,9.91,0,0.07,sjCfb0Zj-2Tdr,3,0
24503,X8TGAlnA-AKGD,24,87500,Aluguel,9,UE3vEWWG-KwFP,Quitação de dividas,4,12000,12.68,0,0.14,DRp7Y5jb-qsdt,4,1
24504,cURACCmk-kQva,25,40000,Aluguel,5,Zi1tBdqr-ncFz,Pessoal,6,1200,8.0,0,0.03,aouBlsk3-4SGP,4,0
24505,14IZUNkb-6IsY,34,67000,Aluguel,7,AkhkxXdW-1kvN,Educação,5,20000,11.71,0,0.3,33mvzoy1-q9LC,9,0
24506,3lPgrHgI-LBHS,35,60000,Hipotecada,0,c5sPe7ej-vuzJ,Médico,5,12000,10.75,0,0.2,2xDCHgkG-ntgH,8,0
24507,aA57Weqj-28y4,43,69000,Aluguel,0,7vZFTTHU-h8R5,Quitação de dividas,6,2000,8.9,0,0.03,gjK35t0k-eU26,17,0
24508,r9u5dSeC-qfhP,29,76000,Aluguel,2,KrNpdfac-zuur,Negócio,5,13000,10.25,0,0.17,w0AJTFR6-WPmF,8,0
24509,GCTL50TW-UdK0,29,50000,Própria,3,UqzQrLsY-Fbd3,Pessoal,4,6000,13.99,0,0.12,RRw7Rkgo-S0JM,8,0
24510,vcAQPtbb-AlrX,29,88000,Hipotecada,6,bDcyuRcg-Z8et,Quitação de dividas,2,16000,16.45,1,0.18,CkfEKY3H-vWK9,8,0
24511,wMW1kO60-45R5,24,105000,Hipotecada,8,vPGADqe8-xBSg,Melhoramento do lar,6,10000,7.51,0,0.1,C3ymSLRu-d9ml,3,0
24512,X1ASjjuP-gnSo,31,50000,Aluguel,4,QU5OQCX9-HYxD,Pessoal,3,6000,15.62,0,0.12,I05CP6ZE-yn6p,6,1
24513,H9JvnqoH-QeUJ,22,40000,Hipotecada,3,TblMiFuK-jdZP,Médico,5,6700,10.65,0,0.17,q1heg4uI-DEw6,4,0
24514,f00ByIxi-wRrb,24,51160,Aluguel,5,fSp5GwQ9-szfR,Quitação de dividas,5,10000,10.75,0,0.2,Thuxm9Ud-4hzT,3,0
24515,2cmqzmbK-uOpp,33,30500,Hipotecada,1,4zroC3MA-3iFR,Melhoramento do lar,5,10000,9.33,1,0.33,Gy0JrRle-kzO6,6,0
24516,FhrB11ox-1Z8s,25,70000,Hipotecada,9,DxwnHGnB-jFY4,Quitação de dividas,5,14000,10.25,0,0.2,yExqp9bx-YPaI,4,0
24517,YgB7Y3mF-s6G8,25,31800,Outro,1,IXXRUUPp-HThw,Melhoramento do lar,4,10000,12.53,1,0.31,4swDrNcT-e4Z2,3,0
24518,4pUq8OUI-4esP,44,37000,Aluguel,0,QC9NptvY-bRWq,Médico,4,3500,12.87,0,0.09,HFTs1eRL-eYnB,13,1
24519,ze9LrGT1-KRKJ,23,60000,Aluguel,1,2JXmOza3-0crA,Médico,5,3000,10.25,0,0.05,sP7626ty-asDh,4,0
24520,9XPFSTZI-1ep5,24,79400,Hipotecada,8,sZHAarvK-mZud,Melhoramento do lar,5,12000,9.88,0,0.15,AEWLiMyb-Phvx,4,0
24521,rBly1JpY-8fv4,38,110000,Hipotecada,5,sqPviogM-6js2,Pessoal,5,16000,11.99,0,0.15,zFmUQ2ur-mBED,17,0
24522,4C4Ng7vp-CzZi,22,54000,Aluguel,4,ZObO3Lpd-Ktxi,Quitação de dividas,4,1300,14.27,1,0.02,YLkOXhm4-EqZO,2,1
24523,bDmfzJXY-CSCS,30,21600,Aluguel,1,OF7vJnYB-P3eA,Quitação de dividas,5,1500,11.71,1,0.07,LYbSBCf8-jqGa,8,0
24524,p4jjLW2E-hJTC,29,65000,Hipotecada,4,YwavyOwo-BXem,Melhoramento do lar,6,10000,6.99,0,0.15,czqH3AcQ-ZgaX,9,0
24525,K5voy6c2-5m7Q,25,30000,Aluguel,4,5X8RyaPE-dzEB,Médico,5,5000,11.86,0,0.17,uw22tyFJ-i4qS,4,0
24526,3KHaqTnt-yRXA,24,70000,Aluguel,4,wUpOjRaw-sGRq,Educação,4,14400,12.68,0,0.21,ILxGEAg3-xPCZ,4,1
24527,XNqqkcxQ-xF4R,30,50000,Própria,5,tstmyOHh-WafL,Educação,6,5000,7.14,0,0.1,UytK5lZA-K8Yi,7,0
24528,HQSiyJiJ-4wxw,25,60000,Hipotecada,0,lwRx6gMF-2fEt,Quitação de dividas,6,4000,5.99,0,0.07,716BCDhH-SgvB,4,0
24529,JianLh4r-I09Q,22,67000,Hipotecada,0,PyPFoBcj-207f,Educação,5,12000,11.99,0,0.18,ZE4z8Hs4-a45D,4,0
24530,wPHNbwCn-3vl1,31,24000,Aluguel,0,ssIsIsG4-8k6A,Médico,6,3500,6.17,0,0.15,w75QwiOz-JM3w,6,0
24531,8gs7Wepq-BUuj,34,120000,Hipotecada,4,6NxNmoAA-jtqD,Médico,6,16800,6.91,0,0.14,Uv7N1MzQ-YAdY,6,0
24532,2mD7FnzY-fUYs,24,31000,Aluguel,1,OdT5CK1A-WG2u,Educação,3,2500,14.54,1,0.08,cT3gzW83-Be5T,3,1
24533,QqKdXgEA-3yT9,26,45000,Aluguel,1,XbQSQEZN-7Jnj,Educação,5,6000,9.91,0,0.13,qeoFSsFe-UIAJ,2,0
24534,0CmbPtSf-aknU,26,47000,Aluguel,7,YONPL4oZ-orAu,Médico,6,15000,7.9,1,0.32,SXhJckXG-OyMH,4,0
24536,e7uXCPQ4-9Uvh,32,90000,Hipotecada,8,tN4Adyro-o1ii,Melhoramento do lar,5,25000,11.58,0,0.28,XQxaTXvx-07j5,6,0
24537,MbNPvzJd-KFOZ,28,42500,Aluguel,2,4RNxPcWI-9XwF,Quitação de dividas,6,10000,7.88,0,0.24,UmaI2ch7-ZIAk,6,0
24538,JTA5PCRk-l06n,25,20000,Aluguel,0,H3gNkUYP-Q6Hz,Médico,5,3100,11.71,0,0.15,c5QOtXNo-bw6g,4,0
24539,nNkLA76E-fEnW,22,55000,Aluguel,6,8wqt3Z3L-WNnQ,Educação,4,6000,14.27,0,0.11,W1yz8cNc-h85k,2,1
24540,PscQ8UTr-6H3N,37,72000,Hipotecada,9,jpCQv3S8-egkI,Pessoal,4,1600,13.92,0,0.02,PBm4J1Qn-DkXj,12,0
24541,QO2JTh8M-Xle9,22,30000,Aluguel,4,aygdPAXz-49vw,Educação,5,12000,10.62,1,0.4,oA4KeQI0-FLgl,3,0
24542,DJXp7KUN-IOLZ,23,50000,Aluguel,0,iMUYK56Y-Xpja,Educação,4,8000,14.27,0,0.16,7QdTBtMk-Dr6M,4,0
24543,SctN5iil-G4sN,39,95000,Hipotecada,3,EEWtzbyW-qXA6,Melhoramento do lar,3,20000,14.84,0,0.21,BDBtbB01-46Iy,11,1
24544,xE5fJKtR-OgRA,23,24996,Aluguel,0,arOkJs8m-zlni,Educação,4,6700,13.8,0,0.27,KUwyUYAj-wUpa,3,1
24545,XHlOCYNG-1hPu,27,47000,Hipotecada,11,NgDk0ryi-vEh2,Educação,6,2650,7.49,0,0.06,8vKda2Wj-4gZU,9,0
24546,eWCHoKr5-fA20,25,47000,Hipotecada,5,LjMKOc2k-hj8Z,Educação,5,10400,11.49,0,0.22,Qf2GcTtG-rezx,2,0
24547,GhgPejWM-Jv0P,30,42000,Aluguel,1,xjRZMLlY-rYad,Pessoal,5,12000,9.88,0,0.29,Ru3QkMud-MkDp,8,0
24548,CgpX1bql-HZSX,26,108000,Hipotecada,1,tzrXwX53-DOgO,Educação,6,6000,7.49,0,0.06,hrJotDXT-LHHn,4,0
24550,sGhzWfjg-gveA,23,38000,Aluguel,0,LyPPAGdH-Ge9c,Médico,6,8000,6.17,0,0.21,SL49ikJD-c1Yb,2,0
24551,5bbBzH1P-TQer,31,26010,Hipotecada,2,KC2qw3hM-pMHG,Melhoramento do lar,5,6500,9.99,0,0.25,2OeeadkQ-Xeeu,9,0
24552,2f6dRCRJ-vAot,22,63000,Hipotecada,6,SvLHcPQr-0Kyr,Educação,6,3700,5.42,0,0.06,rwmDMo1m-YKQ4,4,0
24553,1rdL14Ha-sCjO,50,41496,Aluguel,9,7jj46X8x-Torl,Quitação de dividas,3,5000,15.31,1,0.12,kI4JKs0U-dD1k,16,1
24554,Ta1v1RZp-4xN5,31,40000,Hipotecada,2,uvAEBJsX-MMO9,Quitação de dividas,3,9500,16.77,1,0.24,UbFUuIu2-yd0v,10,0
24555,qopZAmnR-QTRY,22,48000,Hipotecada,6,gQRXLXSA-ckUg,Médico,6,5000,7.88,0,0.1,jIFbYvOd-KIy3,2,0
24556,G5AheonA-R1cC,30,90000,Aluguel,0,a5HZtRIH-IcD0,Médico,5,6000,10.38,0,0.07,KGu61Ci6-Ijqm,8,0
24557,QQEtd08c-WUw3,28,44000,Própria,10,MmOoSn54-Gf8A,Pessoal,3,7500,14.84,0,0.17,Ktbw9tp1-Ft7l,8,1
24558,4BSvZg92-eHPO,26,135000,Hipotecada,6,8D45NAbw-xE5H,Educação,3,15000,15.33,0,0.11,sL3NbKkC-TgIm,2,1
24559,YIIUqls1-bhJX,25,45000,Aluguel,4,loR1aE7S-dB8n,Pessoal,5,8000,10.38,0,0.18,kbrPBIso-deMn,3,0
24560,14N3IGu8-s9y6,24,54480,Aluguel,8,uuJofTLK-Xl9G,Melhoramento do lar,5,10000,11.89,0,0.18,tWr2MJ2L-OT6J,3,0
24561,HXRGmy6a-o5p0,23,30000,Aluguel,1,7oO41Gy4-xwhj,Médico,4,5200,15.96,0,0.17,bJxKSise-WM00,3,1
24562,sxrRfimS-T7oa,22,8000,Aluguel,0,URGlW1v2-HmFR,Negócio,6,5400,7.75,1,0.68,SAO7o8BA-luRs,4,0
24564,2xjIHDFf-YXkw,24,62000,Hipotecada,8,smDemjyZ-0w07,Educação,5,7750,10.0,0,0.13,yaXIBck0-pach,2,0
24565,4LbHrfs1-mG6d,29,105000,Aluguel,1,eLzwO4KW-ObPA,Médico,4,7500,11.03,0,0.07,6cdFd2J2-xt1a,9,1
24567,q0tt4qFp-tD1u,35,61211,Aluguel,13,UJEOZmZQ-p2YS,Melhoramento do lar,6,13000,6.54,0,0.21,bU66j29c-arFe,9,0
24568,bHyinR8W-u3vc,28,55200,Hipotecada,12,OfHSU1Hf-XrGB,Negócio,4,3000,11.72,0,0.05,I8JyD2cr-cW9n,10,0
24569,0pKd7wNr-lZZH,24,35000,Aluguel,4,jsg3NuM9-FJG1,Pessoal,3,14400,15.7,1,0.41,HB8Xff9o-Eal7,4,0
24570,ZYIQ2jwS-od2w,31,92000,Aluguel,3,Y4wuRp5v-Zfg0,Pessoal,3,17000,14.54,0,0.18,PXjRhfxz-Aoku,10,1
24571,17CQ3sEc-xLZu,28,60372,Aluguel,4,vFBg2u4i-cpKI,Quitação de dividas,4,18000,14.65,0,0.3,2d1j7ojS-456I,5,1
24572,pzI61ZIy-gB8v,26,54000,Hipotecada,2,moIlp1TD-h8eQ,Quitação de dividas,5,8000,11.89,1,0.15,0gtPQ0Kn-9XoR,2,0
24573,KIbRWxzX-MEEO,39,56004,Hipotecada,1,6YXsyKAi-2Pnv,Melhoramento do lar,5,6000,11.36,0,0.11,JWO7Q1mL-CarN,13,0
24574,Uvbys4am-qN55,24,105000,Hipotecada,8,N8RpaN65-ycRD,Pessoal,6,11000,5.42,0,0.1,lMS3WLiS-3I4P,3,0
24575,9nxLuOix-Fwd9,29,70000,Hipotecada,1,PtrxiMGW-hWsb,Educação,5,20000,9.88,0,0.29,8vZoH5BC-cFsL,10,0
24576,l0dEJvYc-KPpY,28,50000,Aluguel,4,0GxyFFKS-SCdT,Pessoal,6,15000,7.49,0,0.3,eRPsybY9-vZyP,8,0
24578,rCMZqUGJ-u0vt,40,86500,Hipotecada,2,QC9eNsIr-z2eT,Quitação de dividas,5,10000,10.25,0,0.12,CwAbMolo-RxEZ,14,0
24579,kdwmL1bZ-NYFe,32,26400,Aluguel,12,fQeR9Ru7-wnaO,Negócio,6,12000,6.17,1,0.45,IpW0cTxj-HBde,9,0
24580,uHUE6gzf-sOev,36,57110,Aluguel,5,aXjKZ2JX-r2qI,Educação,5,2400,10.0,0,0.04,f8R7XLi8-XlmR,15,0
24581,Z8nhw1wT-hyb4,37,80000,Hipotecada,5,Qs8n2wrU-ykOe,Quitação de dividas,5,10000,9.99,0,0.13,97CqjiMs-orvp,13,0
24583,tTXO8kcQ-mZEp,23,46200,Aluguel,5,HJwzlfCa-fnKX,Pessoal,5,9000,9.99,0,0.19,QBw3lWkW-5bCq,3,0
24584,6MDRZWKk-ZHWy,23,86670,Hipotecada,4,3OwGINEv-JFbH,Pessoal,5,20000,12.53,0,0.23,15fUzdlQ-lD10,2,0
24585,7Ev4RiLq-dQO9,28,51150,Hipotecada,1,hPNUr7MD-zlo6,Médico,6,7200,9.63,0,0.14,vN8fUwxI-8wEi,10,0
24586,PD7hQoL2-UenE,33,48000,Aluguel,4,Mm7abooN-vBPa,Médico,5,1000,9.99,0,0.02,SapqFRlg-iAgv,10,0
24587,FRuChaMa-oFuc,21,55200,Hipotecada,5,3fns6KRw-5UDs,Negócio,6,8900,6.17,0,0.16,WJPe5kp1-EZbU,2,0
24588,GHDHNTs7-A4bm,22,25000,Aluguel,1,khewOI8X-nLcp,Negócio,5,2050,10.59,0,0.08,1ZEiUtbQ-KduU,2,0
24589,7lOPTayQ-hUqT,45,62200,Aluguel,6,DRWsRltT-fp41,Quitação de dividas,5,10000,10.39,0,0.16,c0jGfcrw-4QXX,11,0
24590,SHDJlXE9-WU7y,26,68000,Própria,6,UYfqmOyZ-tumk,Pessoal,4,21000,13.92,0,0.31,1gL8a0ws-EgsA,4,0
24591,BmMZ27l5-NMcF,32,113000,Hipotecada,0,TyvLm9tP-v2y4,Melhoramento do lar,2,15000,15.68,0,0.13,CSF58rNs-U24c,5,1
24592,F6knltiI-Dydc,22,38400,Hipotecada,6,7ex8Sue5-M2Pi,Pessoal,6,8500,7.14,0,0.22,6QNOY9g7-Czbf,3,0
24593,xyvF0tD2-yYh2,38,46150,Hipotecada,6,A3aOcJnB-YmHY,Negócio,6,6500,6.03,0,0.14,CMMZEYD6-sls5,15,0
24594,6dEruf4h-ho3p,28,140000,Hipotecada,8,touT2QYe-Zq12,Médico,6,22000,7.9,0,0.16,6XhQZQUk-vvm3,6,0
24595,ByfAuDp6-io1u,26,50000,Aluguel,8,SAnOmagy-HjuA,Pessoal,5,3000,9.88,0,0.06,Iz2DJKql-vvbx,4,0
24596,IBMNylzO-mpmm,30,39000,Hipotecada,13,r6ExZJJN-ntWo,Melhoramento do lar,4,3000,13.99,1,0.08,u99HHXUS-HULv,10,1
24597,W6qUu98J-qtvG,25,31200,Aluguel,2,pJS6aBnb-v3vP,Educação,6,7000,7.88,0,0.22,1Kx08HXY-Yx34,2,0
24598,nqTDGJhW-ixeF,27,48000,Hipotecada,4,XP5vgww0-Iuyb,Médico,6,5000,6.99,0,0.1,UuX4mUf4-bY9j,7,0
24599,XoYK5YF3-vSPa,29,69600,Aluguel,13,Qhyh9YIZ-zqLj,Melhoramento do lar,5,5600,11.99,0,0.08,Nq6SS2Ux-yHej,6,0
24600,57brImgq-Qtag,28,85000,Aluguel,8,iIUwfJNx-dquy,Quitação de dividas,5,8000,11.71,0,0.09,HC3Q0Iva-tRwM,5,0
24601,S9OZOgEX-lfnG,21,56000,Aluguel,5,wolDYAO4-QAHh,Médico,2,15000,16.0,1,0.27,9hOgTJ2W-ZQxJ,2,0
24602,FfXD42Uu-hGKc,25,75000,Hipotecada,9,toDGHH7A-FPXA,Médico,4,4800,15.27,0,0.06,fDEPKswI-cH8j,3,1
24603,HsPuFrTS-XsN5,22,53000,Hipotecada,6,Q9xGQB3Q-s9jA,Pessoal,6,5000,5.42,0,0.09,xwEueclh-gDoA,3,0
24604,COfJMixs-ly6a,21,55000,Aluguel,5,r5KT2EZ5-2m5S,Negócio,5,12000,10.62,0,0.22,QMlx2JFg-nic0,2,0
24605,pc10b4a8-6HMd,31,29640,Aluguel,4,qtQ1HKG5-QW53,Quitação de dividas,3,6250,14.96,1,0.21,E4eZbkHS-8JRy,7,0
24606,FrIjz3T7-YeE2,29,55000,Aluguel,2,cC8ZlN62-FKdN,Educação,6,5000,7.14,0,0.09,8EWw1DLK-538A,5,0
24608,3YjeGm6w-z2Qq,45,32000,Aluguel,4,1PDhuZTx-13s7,Pessoal,6,4500,7.51,0,0.14,r5qB6xkx-ua1G,12,0
24609,2AY62lI3-wUE5,26,130000,Aluguel,3,oaGpsxtW-4eoF,Negócio,3,14400,14.46,0,0.11,K8kiDx9F-B3Oo,2,1
24610,o9FMnXrE-9tDo,23,75000,Hipotecada,3,2hUbnMFx-UsYr,Negócio,4,10200,12.68,0,0.14,MlZR4L69-TNFj,2,1
24611,6BYRS5n4-zI8G,25,102211,Hipotecada,3,i0ZTwkuR-Stut,Quitação de dividas,5,15000,11.58,0,0.15,yAKka06n-DwLx,2,0
24612,PqtJskWn-eAE1,23,78996,Aluguel,0,Zib4j8pt-0LrL,Melhoramento do lar,4,10000,13.99,1,0.13,qaqQLl1q-cfop,3,1
24613,5og7qv8W-eY8g,22,49176,Aluguel,7,SInZFXjG-N4E2,Médico,4,17500,13.85,1,0.36,7kfxrSCx-Js1W,2,0
24614,vRv1iTzH-UFQn,30,25000,Aluguel,2,ORt425QP-2AoT,Melhoramento do lar,5,5000,9.91,1,0.2,FaLOpkEX-b7zW,7,0
24615,4lYeiWLm-P0QY,22,40000,Aluguel,6,UFYAZiMe-d1Lo,Educação,3,7200,17.58,0,0.18,jqGfQoOO-HquX,2,1
24616,UEmUl00s-jE5x,35,100843,Hipotecada,6,1GRty3oK-14fE,Médico,4,2800,12.87,0,0.03,X4xhvPUN-fKfo,5,0
24617,tcoKOiXu-3NhX,25,44400,Própria,1,vpZjUMPr-o25y,Pessoal,4,5000,12.72,0,0.11,sW0bH7I9-7S6n,3,1
24618,c3zLB1fC-UAax,46,96000,Hipotecada,4,NSdgLMfg-PhAY,Quitação de dividas,5,10000,12.69,0,0.1,UuOxihrI-f2uk,11,0
24620,cTYuUMSl-GzC2,22,34000,Hipotecada,5,x2w4v4pD-Pk0D,Médico,5,11500,10.99,0,0.34,rusamuDj-QWB3,2,0
24621,E31Tnx1g-af9S,26,28000,Aluguel,7,PPo7FqBh-4ACt,Médico,6,6500,7.51,0,0.23,4a40nmh0-EWxd,3,0
24622,f6Lr8Gys-r19w,34,60500,Aluguel,3,GhDl5ChM-AsPl,Quitação de dividas,3,11200,15.62,1,0.19,D5gkcoO1-tH03,10,1
24623,45aWSNWo-6gLP,21,37423,Aluguel,5,I1PSHMtl-fp1X,Médico,6,2800,7.88,0,0.07,0caykqum-YUMU,4,0
24625,vjPP3a9c-izDF,24,35640,Hipotecada,1,lmtYCvi7-xGOW,Quitação de dividas,4,10000,13.49,0,0.28,fy3FOqF7-pzwt,3,1
24626,l8yRCH6y-rPCP,30,38000,Aluguel,3,gfZ7HO3F-pE3s,Pessoal,3,8875,16.89,0,0.23,QGenIgd7-Bz0E,5,0
24627,7UQ6hsHs-zsdL,28,40000,Hipotecada,12,5Psp57Sa-u1NJ,Melhoramento do lar,6,15000,5.99,0,0.38,uaebCZid-s7rm,9,0
24628,MGJHfHEg-h3Pj,33,58800,Aluguel,10,QGpWGRtc-BF5P,Negócio,5,3000,11.49,0,0.05,3posQ0RG-C7K7,5,0
24629,jF3p6BCm-b5Ii,39,45500,Aluguel,4,eJ6Wg4Pj-QpLy,Pessoal,3,10000,16.29,0,0.22,zj0tfcxR-Fq4l,15,0
24630,Z9y5JBIv-hxw5,30,120000,Hipotecada,1,cIYcLPlM-FlAF,Educação,5,4800,10.36,0,0.04,g1UJ3sOD-cM82,8,0
24631,zlbp4bi9-Gsur,29,74004,Hipotecada,2,Gp5fEk7E-QoKF,Quitação de dividas,5,10000,11.86,0,0.14,OQtLfBg7-3OL0,8,0
24632,q5F0APmB-iE88,27,31200,Aluguel,3,xPoYKJca-PKlQ,Pessoal,5,7000,9.88,0,0.22,nFeDYk4a-oQcd,9,0
